SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS,SupAntR,SupAntA,SupAntS,InfAntR,InfAntA,InfAntS
-17.1399,-35.0634,-61.7163,32.3513,-46.5846,-60.9556,-18.0409,-35.0727,-84.3236,34.1951,-45.4591,-86.4568,-18.859,-35.1445,-109.552,32.4019,-42.449,-114.608,13.2504,21.6529,-104.057,8.90089,19.7366,-124.476
-18.0409,-35.0727,-84.3236,34.1951,-45.4591,-86.4568,-18.859,-35.1445,-109.552,32.4019,-42.449,-114.608,-20.4589,-32.2887,-128.135,30.7247,-38.0392,-137.232,9.21903,24.6697,-127.43,4.34076,22.9149,-149.171
-18.859,-35.1445,-109.552,32.4019,-42.449,-114.608,-20.4589,-32.2887,-128.135,30.7247,-38.0392,-137.232,-24.5581,-28.3276,-148.536,27.3668,-33.0864,-159.862,3.0971,26.736,-153.457,-2.11021,26.4101,-174.041
-26.386,-71.0833,398.177,41.4163,-71.4845,397.114,-28.3772,-66.3133,370.869,41.9993,-67.8347,377.762,-22.9343,-61.3324,346.513,39.833,-63.1681,353.847,7.07859,-28.9755,385.296,8.02615,-22.9692,372.037
-28.3772,-66.3133,370.869,41.9993,-67.8347,377.762,-22.9343,-61.3324,346.513,39.833,-63.1681,353.847,-15.9641,-54.6998,323.376,40.7876,-57.1874,334.663,7.82443,-20.7954,367.441,9.81784,-15.1379,353.031
-22.9343,-61.3324,346.513,39.833,-63.1681,353.847,-15.9641,-54.6998,323.376,40.7876,-57.1874,334.663,-13.1298,-47.2902,305.446,45.2703,-50.2311,316.751,10.8877,-12.8743,349.212,13.8237,-3.98765,333.211
-15.9641,-54.6998,323.376,40.7876,-57.1874,334.663,-13.1298,-47.2902,305.446,45.2703,-50.2311,316.751,-9.43214,-38.0686,284.549,51.4978,-42.3601,295.873,15.2343,-2.87755,330.416,18.1941,3.32603,315.574
-13.1298,-47.2902,305.446,45.2703,-50.2311,316.751,-9.43214,-38.0686,284.549,51.4978,-42.3601,295.873,-6.64004,-29.1189,265.454,56.3093,-33.837,273.563,18.7594,5.89765,311.64,22.5129,13.0586,296.333
-9.43214,-38.0686,284.549,51.4978,-42.3601,295.873,-6.64004,-29.1189,265.454,56.3093,-33.837,273.563,-4.13042,-14.6187,242.451,60.3367,-23.7249,250.78,23.2269,15.1619,292.613,27.2806,23.5063,276.21
-6.64004,-29.1189,265.454,56.3093,-33.837,273.563,-4.13042,-14.6187,242.451,60.3367,-23.7249,250.78,1.52858,-5.22329,222.251,63.7491,-13.3492,228.756,28.9994,27.7234,270.886,31.7961,36.3394,254.291
-4.13042,-14.6187,242.451,60.3367,-23.7249,250.78,1.52858,-5.22329,222.251,63.7491,-13.3492,228.756,7.92292,4.87009,202.771,63.924,-4.12335,209.407,33.1185,38.7481,249.896,37.2133,47.3788,232.613
1.52858,-5.22329,222.251,63.7491,-13.3492,228.756,7.92292,4.87009,202.771,63.924,-4.12335,209.407,14.1398,13.1291,182.963,62.3499,2.36444,188.655,38.0592,50.3993,228.958,42.0834,57.5795,207.691
7.92292,4.87009,202.771,63.924,-4.12335,209.407,14.1398,13.1291,182.963,62.3499,2.36444,188.655,19.7745,22.5162,157.158,64.7439,11.0517,160.095,42.7292,59.7538,203.576,44.9487,65.191,180.83
14.1398,13.1291,182.963,62.3499,2.36444,188.655,19.7745,22.5162,157.158,64.7439,11.0517,160.095,18.2467,35.1058,132.284,73.7681,22.4034,131.135,46.0387,65.6089,176.642,48.7894,72.4169,149.642
19.7745,22.5162,157.158,64.7439,11.0517,160.095,18.2467,35.1058,132.284,73.7681,22.4034,131.135,12.1358,35.8351,103.327,77.6482,22.1202,101.917,48.4834,72.3487,142.147,50.2112,75.4777,116.037
18.2467,35.1058,132.284,73.7681,22.4034,131.135,12.1358,35.8351,103.327,77.6482,22.1202,101.917,9.94731,31.3038,72.968,77.053,22.8623,69.0257,50.8313,76.9063,103.817,48.9075,78.0133,74.5189
12.1358,35.8351,103.327,77.6482,22.1202,101.917,9.94731,31.3038,72.968,77.053,22.8623,69.0257,9.1303,27.9468,41.3593,75.4867,18.7108,40.5639,48.5904,76.0991,68.3767,46.9849,70.118,39.3097
-28.0821,26.5432,444.221,30.0674,21.9506,441.46,-26.0294,14.0031,423.935,24.2415,11.5162,416.932,-29.5181,8.13312,404.184,22.1,5.14289,393.388,0.972023,58.5812,413.308,-1.2359,54.9299,396.881
-26.0294,14.0031,423.935,24.2415,11.5162,416.932,-29.5181,8.13312,404.184,22.1,5.14289,393.388,-33.5512,3.19894,380.711,19.1525,0.37204,367.78,-1.46182,54.2075,395.439,-4.61972,52.6239,379.57
-29.5181,8.13312,404.184,22.1,5.14289,393.388,-33.5512,3.19894,380.711,19.1525,0.37204,367.78,-38.0991,1.17105,356.451,13.5269,-0.596033,337.755,-5.67641,52.1017,375.344,-8.87027,50.819,359.674
-33.5512,3.19894,380.711,19.1525,0.37204,367.78,-38.0991,1.17105,356.451,13.5269,-0.596033,337.755,-45.9753,0.190781,332.022,4.11883,2.5468,310.109,-9.95868,50.8762,355.321,-15.4215,51.8656,340.7
-38.0991,1.17105,356.451,13.5269,-0.596033,337.755,-45.9753,0.190781,332.022,4.11883,2.5468,310.109,-53.8283,2.2848,306.452,-4.69318,11.3823,284.94,-17.5874,51.7908,337.82,-24.785,54.9815,320.247
-45.9753,0.190781,332.022,4.11883,2.5468,310.109,-53.8283,2.2848,306.452,-4.69318,11.3823,284.94,-61.7343,6.53612,279.462,-12.7894,20.4134,261.748,-26.8487,55.774,314.591,-35.8184,60.6417,299.255
-53.8283,2.2848,306.452,-4.69318,11.3823,284.94,-61.7343,6.53612,279.462,-12.7894,20.4134,261.748,-68.5403,14.5344,254.084,-22.5104,29.1879,245.366,-37.4242,60.9563,295.801,-47.6715,66.3658,278.135
-61.7343,6.53612,279.462,-12.7894,20.4134,261.748,-68.5403,14.5344,254.084,-22.5104,29.1879,245.366,-73.6824,25.1438,227.057,-32.5142,43.7486,222.944,-49.2311,66.8796,274.941,-58.3669,74.5191,256.14
-68.5403,14.5344,254.084,-22.5104,29.1879,245.366,-73.6824,25.1438,227.057,-32.5142,43.7486,222.944,-77.0537,36.5258,198.163,-40.2401,56.7157,200.694,-60.2316,75.345,251.328,-67.6394,83.8623,230.611
-73.6824,25.1438,227.057,-32.5142,43.7486,222.944,-77.0537,36.5258,198.163,-40.2401,56.7157,200.694,-89.0984,41.9288,170.236,-36.9391,69.1554,181.926,-71.0093,87.1762,223.073,-74.4382,95.1912,200.762
-77.0537,36.5258,198.163,-40.2401,56.7157,200.694,-89.0984,41.9288,170.236,-36.9391,69.1554,181.926,-85.2192,49.3805,142.463,-35.6932,76.2566,163.368,-75.2498,97.2711,195.927,-75.3233,104.313,171.818
-89.0984,41.9288,170.236,-36.9391,69.1554,181.926,-85.2192,49.3805,142.463,-35.6932,76.2566,163.368,-81.347,55.4548,111.782,-20.0731,78.9982,136.89,-73.9494,107.724,163.584,-66.8402,112.804,138.003
-85.2192,49.3805,142.463,-35.6932,76.2566,163.368,-81.347,55.4548,111.782,-20.0731,78.9982,136.89,-58.7995,65.2156,91.9736,-10.6487,79.2707,118.336,-64.2219,113.91,129.355,-48.6298,116.307,106.935
-41.6477,-34.0813,376.965,15.3363,-22.9743,376.667,-39.5975,-38.3447,354.529,11.2991,-29.7017,361.692,-35.3008,-40.1099,331.343,10.7646,-34.4742,343.215,-19.9372,4.07064,355.218,-18.8255,4.2609,339.719
-39.5975,-38.3447,354.529,11.2991,-29.7017,361.692,-35.3008,-40.1099,331.343,10.7646,-34.4742,343.215,-31.202,-38.6256,312.029,14.831,-37.8385,319.645,-17.1293,4.53189,336.931,-14.0642,6.00305,324.357
-35.3008,-40.1099,331.343,10.7646,-34.4742,343.215,-31.202,-38.6256,312.029,14.831,-37.8385,319.645,-33.3376,-35.8295,294.803,18.6268,-39.3059,298.516,-12.7453,5.89638,321.943,-7.52472,7.45021,308.166
-31.202,-38.6256,312.029,14.831,-37.8385,319.645,-33.3376,-35.8295,294.803,18.6268,-39.3059,298.516,-33.3649,-33.2684,278.453,19.3437,-38.6622,269.69,-6.21357,7.47021,303.357,-4.33059,9.56631,289.764
-33.3376,-35.8295,294.803,18.6268,-39.3059,298.516,-33.3649,-33.2684,278.453,19.3437,-38.6622,269.69,-35.9599,-29.3456,261.479,13.353,-33.0151,243.544,-3.4707,9.79192,286.307,-4.6783,12.8404,273.241
-33.3649,-33.2684,278.453,19.3437,-38.6622,269.69,-35.9599,-29.3456,261.479,13.353,-33.0151,243.544,-40.4814,-26.6289,243.856,7.05037,-23.9102,218.817,-5.78116,13.5372,269.893,-9.33424,17.6604,256.449
-35.9599,-29.3456,261.479,13.353,-33.0151,243.544,-40.4814,-26.6289,243.856,7.05037,-23.9102,218.817,-47.4825,-23.3936,228.498,-2.56597,-15.0866,201.189,-11.509,19.9532,252.218,-19.7415,22.6713,235.559
-40.4814,-26.6289,243.856,7.05037,-23.9102,218.817,-47.4825,-23.3936,228.498,-2.56597,-15.0866,201.189,-53.2741,-19.3796,211.718,-12.7531,-4.29672,187.393,-19.5796,23.649,231.202,-29.0096,29.179,218.362
-47.4825,-23.3936,228.498,-2.56597,-15.0866,201.189,-53.2741,-19.3796,211.718,-12.7531,-4.29672,187.393,-62.0648,-15.884,182.263,-26.8678,2.95499,169.905,-33.5389,29.291,215.888,-47.2884,32.1021,199.232
-53.2741,-19.3796,211.718,-12.7531,-4.29672,187.393,-62.0648,-15.884,182.263,-26.8678,2.95499,169.905,-75.3439,-11.0047,155.774,-25.9338,12.5259,153.64,-51.1683,31.9204,195.762,-58.6633,37.7774,180.581
-62.0648,-15.884,182.263,-26.8678,2.95499,169.905,-75.3439,-11.0047,155.774,-25.9338,12.5259,153.64,-81.1413,-11.3745,131.724,-24.5793,14.2148,137.386,-60.9907,39.3259,175.876,-64.5351,43.295,154.251
-75.3439,-11.0047,155.774,-25.9338,12.5259,153.64,-81.1413,-11.3745,131.724,-24.5793,14.2148,137.386,-90.0771,-4.03442,106.086,-22.1384,21.9951,115.856,-65.6031,45.0396,149.778,-67.2371,49.5793,127.617
-81.1413,-11.3745,131.724,-24.5793,14.2148,137.386,-90.0771,-4.03442,106.086,-22.1384,21.9951,115.856,-81.7719,3.17676,79.5503,-18.6491,26.5603,93.4615,-66.9101,52.7564,122.348,-62.8593,57.4284,97.0905
-10.001,-42.7853,374.894,40.4397,-45.0195,374.843,-7.39708,-52.3732,356.606,38.8145,-52.3595,354.234,-6.59703,-62.5185,339.003,36.2238,-58.1594,335.935,13.6228,-8.13226,347.66,13.6905,-11.8345,333.104
-7.39708,-52.3732,356.606,38.8145,-52.3595,354.234,-6.59703,-62.5185,339.003,36.2238,-58.1594,335.935,-5.46166,-70.4641,314.376,37.5253,-64.6458,317.799,12.5519,-13.8157,328.455,9.97365,-17.1119,314.437
-6.59703,-62.5185,339.003,36.2238,-58.1594,335.935,-5.46166,-70.4641,314.376,37.5253,-64.6458,317.799,-0.538264,-76.7837,289.828,42.1579,-72.5199,294.525,10.5052,-16.7175,309.387,13.8267,-20.0932,295.448
-5.46166,-70.4641,314.376,37.5253,-64.6458,317.799,-0.538264,-76.7837,289.828,42.1579,-72.5199,294.525,1.3976,-78.0264,262.494,47.3489,-74.2408,270.98,14.7581,-19.9285,291.507,18.3508,-22.913,277.661
-0.538264,-76.7837,289.828,42.1579,-72.5199,294.525,1.3976,-78.0264,262.494,47.3489,-74.2408,270.98,5.05245,-75.0539,236.096,50.8408,-73.4769,246.782,19.1797,-22.1559,272.935,22.1314,-23.3624,259.092
1.3976,-78.0264,262.494,47.3489,-74.2408,270.98,5.05245,-75.0539,236.096,50.8408,-73.4769,246.782,10.5499,-70.0319,212.557,54.4932,-71.3357,223.551,23.3991,-20.556,255.01,27.3418,-16.8673,233.146
5.05245,-75.0539,236.096,50.8408,-73.4769,246.782,10.5499,-70.0319,212.557,54.4932,-71.3357,223.551,14.8603,-63.4796,188.963,57.0751,-64.6206,193.979,32.7242,-15.7403,212.618,33.3362,-13.7962,206.205
10.5499,-70.0319,212.557,54.4932,-71.3357,223.551,14.8603,-63.4796,188.963,57.0751,-64.6206,193.979,15.6659,-55.2261,164.782,56.4117,-55.1353,166.13,34.2753,-11.3191,185.944,34.0688,-8.27017,180.586
14.8603,-63.4796,188.963,57.0751,-64.6206,193.979,15.6659,-55.2261,164.782,56.4117,-55.1353,166.13,13.3071,-50.8066,137.222,64.0466,-48.5984,135.496,35.0692,-6.88029,161.122,35.2478,-4.22435,159.119
15.6659,-55.2261,164.782,56.4117,-55.1353,166.13,13.3071,-50.8066,137.222,64.0466,-48.5984,135.496,5.76798,-42.7403,114.343,67.7938,-38.8766,111.163,35.984,0.69391,140.68,36.721,3.93976,136.87
13.3071,-50.8066,137.222,64.0466,-48.5984,135.496,5.76798,-42.7403,114.343,67.7938,-38.8766,111.163,3.4688,-35.5458,83.8919,67.1813,-29.238,83.3926,34.2031,13.6033,110.488,34.4302,16.8549,103.641
5.76798,-42.7403,114.343,67.7938,-38.8766,111.163,3.4688,-35.5458,83.8919,67.1813,-29.238,83.3926,-1.53639,-28.3385,58.3835,70.1897,-22.3991,53.7344,30.7178,23.1265,75.5846,30.3186,24.7548,68.5004
-15.7153,-50.5763,525.455,57.3069,-42.618,517.238,-13.5324,-67.8847,506.894,57.9372,-58.6539,504.01,-7.42844,-86.4903,485.021,53.2753,-80.0807,482.016,15.9559,-27.5793,484.624,15.1244,-32.9022,470.894
-13.5324,-67.8847,506.894,57.9372,-58.6539,504.01,-7.42844,-86.4903,485.021,53.2753,-80.0807,482.016,-4.79604,-96.4936,461.477,53.059,-92.3898,457.4,14.9037,-33.381,467.604,14.97,-37.2276,447.027
-7.42844,-86.4903,485.021,53.2753,-80.0807,482.016,-4.79604,-96.4936,461.477,53.059,-92.3898,457.4,-5.19024,-103.821,438.139,52.1129,-100.0,431.315,15.3638,-38.2891,445.474,17.0295,-41.972,429.646
-4.79604,-96.4936,461.477,53.059,-92.3898,457.4,-5.19024,-103.821,438.139,52.1129,-100.0,431.315,-8.12427,-109.728,412.822,50.9497,-105.033,402.647,17.0291,-42.5258,424.436,15.6261,-42.7901,408.416
-5.19024,-103.821,438.139,52.1129,-100.0,431.315,-8.12427,-109.728,412.822,50.9497,-105.033,402.647,-11.5196,-110.041,386.335,47.0179,-104.288,374.882,12.6583,-45.1846,391.136,11.0998,-43.3884,385.217
-8.12427,-109.728,412.822,50.9497,-105.033,402.647,-11.5196,-110.041,386.335,47.0179,-104.288,374.882,-17.1583,-107.602,353.029,41.8189,-100.558,346.029,7.68127,-41.6445,369.362,6.78029,-39.2475,360.805
-11.5196,-110.041,386.335,47.0179,-104.288,374.882,-17.1583,-107.602,353.029,41.8189,-100.558,346.029,-20.7669,-101.097,322.896,36.1328,-94.6533,316.302,5.29837,-35.2097,344.158,3.17803,-33.5756,339.724
-17.1583,-107.602,353.029,41.8189,-100.558,346.029,-20.7669,-101.097,322.896,36.1328,-94.6533,316.302,-26.9882,-91.1177,297.058,33.1721,-87.8092,290.068,-0.718639,-30.3679,314.465,0.560994,-28.1407,309.664
-19.1593,-84.2034,249.654,37.1172,-82.6329,257.25,-18.3504,-82.8156,226.088,41.4564,-85.2713,234.54,-15.046,-81.1644,203.454,45.628,-88.4386,207.716,10.9423,-31.8327,234.455,15.0097,-30.6359,216.583
-18.3504,-82.8156,226.088,41.4564,-85.2713,234.54,-15.046,-81.1644,203.454,45.628,-88.4386,207.716,-14.782,-79.487,184.508,45.2105,-89.8625,177.588,16.3291,-30.6129,212.24,19.4445,-29.6667,193.951
-15.046,-81.1644,203.454,45.628,-88.4386,207.716,-14.782,-79.487,184.508,45.2105,-89.8625,177.588,-17.2221,-81.1794,161.194,40.9005,-88.7485,147.731,19.5839,-29.1752,189.451,18.7361,-28.1816,172.441
-14.782,-79.487,184.508,45.2105,-89.8625,177.588,-17.2221,-81.1794,161.194,40.9005,-88.7485,147.731,-20.1631,-80.9791,143.37,35.2746,-80.8477,118.311,19.1344,-24.6448,168.679,13.3234,-23.7828,148.266
-17.2221,-81.1794,161.194,40.9005,-88.7485,147.731,-20.1631,-80.9791,143.37,35.2746,-80.8477,118.311,-25.8291,-83.6565,120.282,21.2456,-74.9953,90.9749,12.1694,-23.1883,143.02,-0.449666,-20.9081,124.045
-20.1631,-80.9791,143.37,35.2746,-80.8477,118.311,-25.8291,-83.6565,120.282,21.2456,-74.9953,90.9749,-37.302,-78.6802,93.7663,7.69789,-61.1568,67.1756,-0.861137,-19.1669,119.221,-14.8414,-16.3707,101.32
-25.8291,-83.6565,120.282,21.2456,-74.9953,90.9749,-37.302,-78.6802,93.7663,7.69789,-61.1568,67.1756,-42.0382,-73.7978,61.2169,-6.0955,-54.3476,48.6421,-17.5475,-16.4615,97.7091,-30.9955,-12.4786,78.3376
-37.302,-78.6802,93.7663,7.69789,-61.1568,67.1756,-42.0382,-73.7978,61.2169,-6.0955,-54.3476,48.6421,-63.164,-73.1725,33.3107,-4.72337,-38.5148,27.4306,-33.0184,-10.9091,72.1477,-42.0903,-7.89623,50.4829
-42.0382,-73.7978,61.2169,-6.0955,-54.3476,48.6421,-63.164,-73.1725,33.3107,-4.72337,-38.5148,27.4306,-72.7211,-70.5737,-0.0503921,1.21897,-31.8407,7.54038,-45.0378,-6.479,45.5402,-49.8965,-4.34311,22.2737
-63.164,-73.1725,33.3107,-4.72337,-38.5148,27.4306,-72.7211,-70.5737,-0.0503921,1.21897,-31.8407,7.54038,-67.82,-58.1804,-36.3406,15.5616,-34.4395,-17.1734,-48.7212,-2.82312,13.4398,-43.0485,1.85287,-8.94019
-72.7211,-70.5737,-0.0503921,1.21897,-31.8407,7.54038,-67.82,-58.1804,-36.3406,15.5616,-34.4395,-17.1734,-55.542,-48.8159,-68.3626,23.974,-34.3819,-42.5407,-37.6857,3.92367,-18.7083,-24.0427,7.34387,-44.0892
-87.3833,-32.9462,422.066,-21.2402,-40.1557,411.563,-93.405,-44.8128,396.693,-30.3586,-46.5711,393.282,-92.5654,-55.8015,364.515,-33.357,-54.0745,374.232,-59.895,5.28116,378.048,-63.5681,1.844,362.311
-93.405,-44.8128,396.693,-30.3586,-46.5711,393.282,-92.5654,-55.8015,364.515,-33.357,-54.0745,374.232,-87.4833,-60.6668,338.707,-25.5914,-65.1849,354.538,-64.0428,0.171985,357.737,-59.0431,-5.49819,340.601
-92.5654,-55.8015,364.515,-33.357,-54.0745,374.232,-87.4833,-60.6668,338.707,-25.5914,-65.1849,354.538,-79.4166,-67.5264,312.766,-18.2837,-76.6986,327.98,-56.6911,-6.42842,337.848,-46.971,-9.16472,322.166
-87.4833,-60.6668,338.707,-25.5914,-65.1849,354.538,-79.4166,-67.5264,312.766,-18.2837,-76.6986,327.98,-73.5674,-71.2717,288.292,-11.6365,-82.5492,296.552,-45.6567,-9.04817,318.577,-38.3326,-8.87105,299.583
-79.4166,-67.5264,312.766,-18.2837,-76.6986,327.98,-73.5674,-71.2717,288.292,-11.6365,-82.5492,296.552,-69.3907,-70.7545,262.696,-8.56897,-81.537,268.015,-37.0894,-8.77305,295.715,-32.7325,-11.6283,278.494
-73.5674,-71.2717,288.292,-11.6365,-82.5492,296.552,-69.3907,-70.7545,262.696,-8.56897,-81.537,268.015,-65.7941,-71.5568,237.084,-6.08876,-78.5213,239.507,-32.1902,-11.5631,274.338,-30.5126,-9.66246,253.221
-69.3907,-70.7545,262.696,-8.56897,-81.537,268.015,-65.7941,-71.5568,237.084,-6.08876,-78.5213,239.507,-61.6735,-70.8792,213.849,-8.59372,-74.817,212.068,-30.5437,-8.87107,247.923,-32.1503,-6.8223,226.958
-65.7941,-71.5568,237.084,-6.08876,-78.5213,239.507,-61.6735,-70.8792,213.849,-8.59372,-74.817,212.068,-56.9928,-69.2876,179.588,-11.537,-68.1988,182.614,-32.1826,-5.93058,221.115,-33.4942,-3.19443,198.55
-61.6735,-70.8792,213.849,-8.59372,-74.817,212.068,-56.9928,-69.2876,179.588,-11.537,-68.1988,182.614,-53.1241,-60.8606,149.461,-13.5069,-64.5723,149.235,-33.2041,-2.81455,191.885,-33.3378,1.06558,168.771
-56.9928,-69.2876,179.588,-11.537,-68.1988,182.614,-53.1241,-60.8606,149.461,-13.5069,-64.5723,149.235,-72.5929,-54.0406,117.12,7.46506,-57.2836,121.817,-33.0385,1.10153,147.734,-32.9391,6.74215,142.327
-53.1241,-60.8606,149.461,-13.5069,-64.5723,149.235,-72.5929,-54.0406,117.12,7.46506,-57.2836,121.817,-76.9466,-49.7316,83.1315,13.7888,-54.7396,86.614,-29.159,15.4011,115.216,-28.1267,18.3345,104.955
-72.5929,-54.0406,117.12,7.46506,-57.2836,121.817,-76.9466,-49.7316,83.1315,13.7888,-54.7396,86.614,-75.8739,-38.4915,47.9595,13.8729,-48.9956,49.2216,-25.5438,24.4586,76.2801,-26.4447,26.6483,65.2109
-47.8905,-48.1079,347.496,14.5561,-39.3607,338.493,-47.6801,-53.2127,323.707,8.61624,-41.6536,320.501,-45.4143,-54.1534,295.285,6.41201,-41.5035,305.483,-26.1888,-1.77213,323.345,-30.345,0.217829,308.296
-47.6801,-53.2127,323.707,8.61624,-41.6536,320.501,-45.4143,-54.1534,295.285,6.41201,-41.5035,305.483,-44.2699,-50.983,270.166,11.3766,-41.9173,287.859,-30.1418,0.842007,304.011,-25.8019,3.5459,288.849
-45.4143,-54.1534,295.285,6.41201,-41.5035,305.483,-44.2699,-50.983,270.166,11.3766,-41.9173,287.859,-36.9358,-44.3538,246.59,16.6074,-43.0639,266.845,-24.0116,4.61849,285.592,-16.576,7.44043,270.978
-44.2699,-50.983,270.166,11.3766,-41.9173,287.859,-36.9358,-44.3538,246.59,16.6074,-43.0639,266.845,-32.287,-37.8721,226.419,24.7166,-42.9524,241.279,-14.4651,8.4364,265.894,-6.43253,11.8715,252.081
-36.9358,-44.3538,246.59,16.6074,-43.0639,266.845,-32.287,-37.8721,226.419,24.7166,-42.9524,241.279,-28.0242,-30.188,209.424,30.4744,-41.4487,212.252,-3.31904,13.4034,246.301,3.87494,17.1844,230.945
-32.287,-37.8721,226.419,24.7166,-42.9524,241.279,-28.0242,-30.188,209.424,30.4744,-41.4487,212.252,-26.1938,-25.8209,195.542,29.7488,-36.2851,180.987,5.58857,17.6925,226.395,8.87243,21.8059,209.534
-28.0242,-30.188,209.424,30.4744,-41.4487,212.252,-26.1938,-25.8209,195.542,29.7488,-36.2851,180.987,-25.9449,-28.2403,172.574,25.0646,-29.2936,153.993,8.12129,23.313,203.96,6.7004,24.5525,188.844
-26.1938,-25.8209,195.542,29.7488,-36.2851,180.987,-25.9449,-28.2403,172.574,25.0646,-29.2936,153.993,-28.2753,-22.0296,145.174,15.1568,-21.2191,129.517,3.82956,28.3648,178.899,-1.96777,29.1371,160.226
-25.9449,-28.2403,172.574,25.0646,-29.2936,153.993,-28.2753,-22.0296,145.174,15.1568,-21.2191,129.517,-30.5372,-18.3576,111.751,5.96202,-14.0393,108.178,-5.05437,30.757,153.5,-12.5136,32.7459,134.014
-28.2753,-22.0296,145.174,15.1568,-21.2191,129.517,-30.5372,-18.3576,111.751,5.96202,-14.0393,108.178,-47.0793,-15.5447,77.9171,13.7635,-4.63702,77.802,-13.8697,34.4358,127.748,-20.565,38.3617,105.037
-39.345,-64.865,323.589,9.01084,-58.9756,329.63,-35.3468,-73.2779,303.896,12.6927,-69.2149,312.73,-31.0625,-78.9026,281.767,15.787,-78.3541,292.195,-14.0504,-28.3257,300.221,-10.4255,-31.3161,285.04
-35.3468,-73.2779,303.896,12.6927,-69.2149,312.73,-31.0625,-78.9026,281.767,15.787,-78.3541,292.195,-29.0087,-80.779,262.662,20.7944,-84.1279,269.417,-8.28948,-31.5827,280.34,-4.10401,-34.8197,266.796
-31.0625,-78.9026,281.767,15.787,-78.3541,292.195,-29.0087,-80.779,262.662,20.7944,-84.1279,269.417,-27.3405,-82.4416,243.255,24.6429,-89.0333,247.378,-3.61067,-35.1377,262.282,2.23257,-36.9476,248.463
-29.0087,-80.779,262.662,20.7944,-84.1279,269.417,-27.3405,-82.4416,243.255,24.6429,-89.0333,247.378,-26.101,-85.3942,221.502,27.5403,-90.2429,218.514,2.66763,-36.3119,243.919,4.15137,-36.9932,225.475
-27.3405,-82.4416,243.255,24.6429,-89.0333,247.378,-26.101,-85.3942,221.502,27.5403,-90.2429,218.514,-26.8951,-88.5946,200.62,24.4872,-86.6564,188.16,3.90913,-36.9547,222.364,1.52817,-37.1584,208.217
-26.101,-85.3942,221.502,27.5403,-90.2429,218.514,-26.8951,-88.5946,200.62,24.4872,-86.6564,188.16,-30.9551,-88.1159,173.658,16.0948,-81.3274,157.872,0.584502,-37.3878,204.839,-7.13058,-36.3832,183.665
-26.8951,-88.5946,200.62,24.4872,-86.6564,188.16,-30.9551,-88.1159,173.658,16.0948,-81.3274,157.872,-36.024,-84.8854,153.158,8.5916,-75.9518,139.459,-9.28811,-36.2397,179.624,-14.8695,-32.9496,166.191
-30.9551,-88.1159,173.658,16.0948,-81.3274,157.872,-36.024,-84.8854,153.158,8.5916,-75.9518,139.459,-40.3084,-79.4883,117.038,1.89275,-65.8592,115.423,-23.65,-31.8388,145.459,-25.8485,-30.184,136.984
-36.024,-84.8854,153.158,8.5916,-75.9518,139.459,-40.3084,-79.4883,117.038,1.89275,-65.8592,115.423,-55.3688,-70.5465,84.0121,12.0067,-54.1235,91.885,-29.438,-26.0658,109.878,-28.7531,-23.4388,103.398
-40.3084,-79.4883,117.038,1.89275,-65.8592,115.423,-55.3688,-70.5465,84.0121,12.0067,-54.1235,91.885,-50.307,-61.5865,58.7268,16.039,-50.107,67.351,-28.2602,-15.219,81.5702,-22.349,-6.37985,57.0649
-55.3688,-70.5465,84.0121,12.0067,-54.1235,91.885,-50.307,-61.5865,58.7268,16.039,-50.107,67.351,-47.852,-48.5707,27.2699,22.2389,-42.0644,36.4072,-20.8344,-4.18278,51.3846,-11.5973,5.07272,24.0337
-72.8967,-58.7336,359.641,-13.244,-53.2057,364.614,-69.3768,-60.2898,333.991,-11.4105,-54.7959,344.211,-66.3716,-58.7512,311.591,-6.90185,-55.5123,325.414,-44.2352,-13.4143,345.092,-41.4338,-12.5761,329.348
-69.3768,-60.2898,333.991,-11.4105,-54.7959,344.211,-66.3716,-58.7512,311.591,-6.90185,-55.5123,325.414,-61.1772,-55.5821,289.056,-2.08491,-55.3496,303.659,-39.69,-11.9453,325.489,-35.018,-10.4075,309.532
-66.3716,-58.7512,311.591,-6.90185,-55.5123,325.414,-61.1772,-55.5821,289.056,-2.08491,-55.3496,303.659,-56.1937,-52.5216,267.761,1.94324,-55.9339,277.725,-33.8213,-9.40748,305.92,-29.0941,-6.26116,286.908
-61.1772,-55.5821,289.056,-2.08491,-55.3496,303.659,-56.1937,-52.5216,267.761,1.94324,-55.9339,277.725,-52.1135,-47.3555,243.374,4.91251,-55.3855,251.951,-26.5741,-5.4213,281.548,-22.5034,-2.14188,264.433
-56.1937,-52.5216,267.761,1.94324,-55.9339,277.725,-52.1135,-47.3555,243.374,4.91251,-55.3855,251.951,-49.0735,-46.0204,224.808,8.57189,-51.4672,222.66,-21.7273,-0.998505,260.107,-18.9229,2.08818,239.183
-52.1135,-47.3555,243.374,4.91251,-55.3855,251.951,-49.0735,-46.0204,224.808,8.57189,-51.4672,222.66,-47.3745,-47.7863,205.607,1.95622,-47.2304,192.936,-17.6597,3.15785,235.162,-19.1623,4.01185,216.594
