Landmark,RL,AP,SI
T6R+,0.158015402357,0.0014756590058,0.438198364741
T7L+,-0.0957654315122,-0.032354064175,0.337255045935
T7R+,0.177734393559,-0.0248063907258,0.321203940861
T8L+,-0.112073530492,-0.0886473482116,0.214100542927
T8R+,0.176471884003,-0.0705951460546,0.207235134306
T9L+,-0.1225351261,-0.0904208221213,0.0980636912963
T9R+,0.162427059083,-0.0848403830289,0.0767141925424
T10L+,-0.120449804123,-0.089996242274,-0.0285974179671
T10R+,0.135562341538,-0.0865611623899,-0.0522708327034
T11L+,-0.118434021674,-0.0700228487019,-0.160848382234
T11R+,0.110006781184,-0.0594994881718,-0.188120402725
T12L+,-0.106382087309,-0.037334260527,-0.305229286075
T12R+,0.0812632006323,0.000376595413847,-0.315347071349
L1L+,-0.161610293578,0.0227539380537,-0.431750625208
L1R+,0.0907564259274,0.0615528478812,-0.454758274556
L2L+,-0.193557875459,0.0614763975933,-0.54660660064
L2R+,0.0837260229005,0.104316201846,-0.555413501034
L3L+,-0.23658513409,0.0988726821957,-0.700431490608
L3R+,0.116708923088,0.14560972344,-0.715021833684
L4L+,-0.237877014379,0.122450037361,-0.839717868203
L4R+,0.101320387175,0.169295491161,-0.855146140988
L5L+,-0.24696164096,0.151600057014,-0.984571727215
L5R+,0.092235760594,0.198445510813,-1.0
Max angle:,16.9733570555,TrXFiducials024-Z-C+-N,
T1L+,-0.159899341702,0.0943221830986,0.738546769749
T1R+,0.080291736834,0.112015366656,0.772987790876
T2L+,-0.140129841549,0.0592123392529,0.650628635946
T2R+,0.100061236987,0.0769055228108,0.685064872933
T3L+,-0.110769098285,0.0295649781843,0.569331751378
T3R+,0.111994794856,0.0525145437844,0.591554079914
T4L+,-0.100361680955,-0.000901111834048,0.488728567055
T4R+,0.138697470147,-0.00178225466932,0.495732547459
T5L+,-0.0838616618187,-0.0405661072413,0.402631276791
T5R+,0.136732624005,-0.023745168019,0.392627162431
T6L+,-0.0832478567055,-0.0699283335885,0.298244220759
T6R+,0.162533488977,-0.0625808519596,0.304363135334
T7L+,-0.0819035134721,-0.0650743455297,0.182976595989
T7R+,0.150485111758,-0.0813437691366,0.178106820269
T8L+,-0.0980188877832,-0.0791688992652,0.0798659484078
T8R+,0.146541545468,-0.0699111106859,0.0407380492192
T9L+,-0.103734499388,-0.0608906154317,-0.0475581272964
T9R+,0.129287067514,-0.0413884051592,-0.0605514199326
T10L+,-0.107087702848,-0.0297041009645,-0.146176994029
T10R+,0.0948125574097,-0.0259184591243,-0.168193126148
T11L+,-0.1235437079,0.00734260180649,-0.259028628291
T11R+,0.0844472405083,-0.00584583588487,-0.281075378904
T12L+,-0.106855193662,0.046778647428,-0.38862905695
T12R+,0.0406092601806,0.0503200589406,-0.410671501837
L1L+,-0.157005415646,0.0982446991733,-0.493627526026
L1R+,0.0885793018983,0.122029049296,-0.536507769443
L2L+,-0.20129076087,0.117145877985,-0.605131468157
L2R+,0.102442303276,0.147427568126,-0.657910096448
L3L+,-0.204163158298,0.157743129976,-0.727256200245
L3R+,0.0853303926822,0.19224299602,-0.767974012554
L4L+,-0.216071360227,0.193020897122,-0.843266801898
L4R+,0.0734221907532,0.227520763166,-0.883984614207
L5L+,-0.227979083742,0.228298185854,-0.959282187691
L5R+,0.0615144672382,0.262798051898,-1.0
Max angle:,27.0743644743,TrXFiducials027-Z-C+-N,
T1L+,0.104731897462,0.313110950873,0.776629986101
T1R+,0.416405931592,0.206872119635,0.756173516841
T2L+,0.107122926921,0.24376900649,0.6995903481
T2R+,0.407665820192,0.135579626088,0.689458778778
T3L+,0.0720266273735,0.195304156086,0.611170329498
T3R+,0.374490286443,0.0777810870406,0.601174614123
T4L+,0.0659220825365,0.147654429361,0.538639997492
T4R+,0.341327293058,0.0250869987773,0.492145551828
T5L+,0.0246877971805,0.106646393078,0.458523267601
T5R+,0.302827852149,-0.0181289776468,0.398916303519
T6L+,0.0103811748231,0.0772465540124,0.357504363002
T6R+,0.25411428452,-0.0312698686397,0.309824852912
T7L+,-0.0483557492345,0.0535625084909,0.276846307385
T7R+,0.230118819952,-0.0610616463408,0.204966506777
T8L+,-0.0615684860645,0.0251711237211,0.205945700223
T8R+,0.178705416392,-0.0911914391113,0.103539517823
T9L+,-0.10504854166,-0.00259389597768,0.110449781066
T9R+,0.13390600997,-0.110834874753,0.0139386671683
T10L+,-0.145758744292,-0.0264573470859,-0.000253812270746
T10R+,0.050980342979,-0.125183664085,-0.0877449289902
T11L+,-0.190777607089,-0.0492564609002,-0.0963632943537
T11R+,0.019234044999,-0.121833819272,-0.16081031654
T12L+,-0.230787639381,-0.0517605626443,-0.228768118214
T12R+,-0.0534229969381,-0.13045061709,-0.281797661222
L1L+,-0.30544199559,-0.05042443908,-0.360199496295
L1R+,-0.0392976350963,-0.119725470525,-0.414897952786
L2L+,-0.357903042083,-0.06939001578,-0.479697672717
L2R+,-0.0558615752788,-0.141148070351,-0.562262908737
L3L+,-0.415807651712,-0.0480616776917,-0.67117074751
L3R+,-0.062573805269,-0.135100479669,-0.697077050088
L4L+,-0.410819199298,-0.0177563720726,-0.833051175137
L4R+,-0.0525921978033,-0.0920164905791,-0.815651419674
L5L+,-0.417729462541,-0.0013608124066,-1.0
L5R+,-0.0413244192244,-0.0493155573669,-0.966668756727
Max angle:,23.2259931016,TrXFiducials028-Z-C+-N,
T1L+,-0.162363222991,0.00908501734095,0.720118120084
T1R+,0.0669935750738,0.00731396273468,0.728954726857
T2L+,-0.160952427174,-0.000565072443749,0.639132690965
T2R+,0.0684039975659,-0.00233612705002,0.647969297738
T3L+,-0.163479091924,-0.0150640066004,0.564284727641
T3R+,0.0746310614008,-0.0161715130496,0.562974356294
T4L+,-0.156393753523,-0.0232865681337,0.461829367998
T4R+,0.0609781866103,-0.0160466731127,0.501446635034
T5L+,-0.143192228863,-0.0102675621493,0.36519452108
T5R+,0.0842266382442,-0.0460059806692,0.417948727521
T6L+,-0.112453381019,0.00271504089777,0.261859234011
T6R+,0.104004285773,-0.0412393648992,0.312690442502
T7L+,-0.0941727674222,0.0161912619511,0.19704513128
T7R+,0.132419557759,-0.0518141736634,0.213826097669
T8L+,-0.0931270836211,0.0250237994796,0.113470318782
T8R+,0.141601116989,-0.0426311211328,0.126219746662
T9L+,-0.0918271653793,0.0374131552323,0.0409048655469
T9R+,0.162780973856,-0.0262444607878,0.0253509816585
T10L+,-0.0808909778506,0.0256578922808,-0.046170243744
T10R+,0.118659538645,-0.0123954036205,-0.0734483672624
T11L+,-0.100961312313,0.0357783269806,-0.153895461486
T11R+,0.11418000993,0.00120618749137,-0.187195319996
T12L+,-0.0688329481862,0.0238207591194,-0.265037724508
T12R+,0.0839122984511,0.00407219362137,-0.300638012715
L1L+,-0.141160966614,0.0250609826665,-0.388605369163
L1R+,0.149838536864,0.0358198407395,-0.395918809242
L2L+,-0.153025240515,-0.00102110407186,-0.513221310894
L2R+,0.148478139945,0.0266308896712,-0.520740079817
L3L+,-0.149946427838,0.0205598010923,-0.671481316942
L3R+,0.172454948985,0.0361871927067,-0.688926802134
L4L+,-0.148087641817,0.0276299451585,-0.824813430746
L4R+,0.17593732617,0.0525331979407,-0.841445067068
